Number of Samples,10%,30%,50%,70%,100%
0,73.91304347826086,92.3913043478261,98.91304347826086,98.91304347826086,96.875
1,78.02197802197803,75.82417582417582,86.81318681318682,72.52747252747253,80.64516129032258
2,78.02197802197803,83.51648351648352,83.51648351648352,80.21978021978022,87.09677419354838
3,74.72527472527473,84.61538461538461,86.81318681318682,84.61538461538461,93.54838709677419
4,78.02197802197803,90.10989010989012,87.91208791208791,92.3076923076923,90.32258064516128
5,84.61538461538461,90.10989010989012,94.5054945054945,92.3076923076923,87.09677419354838
6,86.81318681318682,91.20879120879121,97.8021978021978,94.5054945054945,93.54838709677419
7,86.81318681318682,95.6043956043956,98.9010989010989,94.5054945054945,93.54838709677419
8,87.91208791208791,97.8021978021978,98.9010989010989,95.6043956043956,96.7741935483871
9,90.10989010989012,98.9010989010989,98.9010989010989,96.7032967032967,96.7741935483871
10,93.4065934065934,98.9010989010989,98.9010989010989,98.9010989010989,96.7741935483871
11,93.4065934065934,98.9010989010989,98.9010989010989,100.0,96.7741935483871
12,93.4065934065934,100.0,98.9010989010989,98.9010989010989,100.0
13,92.3076923076923,98.9010989010989,98.9010989010989,98.9010989010989,100.0
14,93.4065934065934,98.9010989010989,98.9010989010989,98.9010989010989,100.0
15,95.6043956043956,98.9010989010989,100.0,98.9010989010989,100.0
16,96.7032967032967,98.9010989010989,100.0,98.9010989010989,100.0
17,95.6043956043956,100.0,100.0,98.9010989010989,100.0
18,94.5054945054945,100.0,100.0,100.0,100.0
19,94.5054945054945,98.9010989010989,100.0,100.0,100.0
20,94.5054945054945,97.8021978021978,100.0,100.0,100.0
21,94.5054945054945,100.0,100.0,100.0,100.0
22,95.6043956043956,100.0,100.0,100.0,100.0
23,95.6043956043956,100.0,100.0,100.0,100.0
24,95.6043956043956,100.0,100.0,100.0,100.0
25,95.6043956043956,100.0,100.0,100.0,100.0
26,95.6043956043956,100.0,100.0,100.0,100.0
27,97.8021978021978,100.0,100.0,100.0,100.0
28,97.8021978021978,100.0,100.0,100.0,100.0
29,97.8021978021978,100.0,100.0,100.0,100.0
30,97.8021978021978,100.0,100.0,100.0,100.0
31,97.8021978021978,100.0,100.0,100.0,100.0
32,96.7032967032967,100.0,100.0,100.0,100.0
33,96.7032967032967,100.0,100.0,100.0,100.0
34,95.6043956043956,100.0,100.0,100.0,100.0
35,95.6043956043956,100.0,100.0,100.0,100.0
36,95.6043956043956,100.0,100.0,100.0,100.0
37,96.7032967032967,100.0,100.0,100.0,100.0
38,96.7032967032967,100.0,100.0,100.0,100.0
39,96.7032967032967,100.0,100.0,100.0,100.0
40,96.7032967032967,100.0,100.0,100.0,100.0
41,96.7032967032967,100.0,100.0,100.0,100.0
42,96.7032967032967,100.0,100.0,100.0,100.0
43,96.7032967032967,100.0,100.0,100.0,100.0
44,96.7032967032967,100.0,100.0,100.0,100.0
45,96.7032967032967,100.0,100.0,100.0,100.0
46,96.7032967032967,100.0,100.0,100.0,100.0
47,96.7032967032967,100.0,100.0,100.0,100.0
48,96.7032967032967,100.0,100.0,100.0,100.0
49,96.7032967032967,100.0,100.0,100.0,100.0
50,97.8021978021978,100.0,100.0,100.0,100.0
51,97.8021978021978,100.0,100.0,100.0,100.0
52,97.8021978021978,100.0,100.0,100.0,100.0
53,97.8021978021978,100.0,100.0,100.0,100.0
54,97.8021978021978,100.0,100.0,100.0,100.0
55,98.9010989010989,100.0,100.0,100.0,100.0
56,98.9010989010989,100.0,100.0,100.0,100.0
57,98.9010989010989,100.0,100.0,100.0,100.0
58,98.9010989010989,100.0,100.0,100.0,100.0
59,98.9010989010989,100.0,100.0,100.0,100.0
60,97.8021978021978,100.0,100.0,100.0,100.0
61,97.8021978021978,100.0,100.0,100.0,100.0
62,98.9010989010989,100.0,100.0,100.0,100.0
63,97.8021978021978,100.0,100.0,100.0,100.0
64,97.8021978021978,100.0,100.0,100.0,100.0
65,97.8021978021978,100.0,100.0,100.0,100.0
66,97.8021978021978,100.0,100.0,100.0,100.0
67,97.8021978021978,100.0,100.0,100.0,100.0
68,97.8021978021978,100.0,100.0,100.0,100.0
69,97.8021978021978,100.0,100.0,100.0,100.0
70,98.9010989010989,100.0,100.0,100.0,100.0
71,98.9010989010989,100.0,100.0,100.0,100.0
72,98.9010989010989,100.0,100.0,100.0,100.0
73,98.9010989010989,100.0,100.0,100.0,100.0
74,98.9010989010989,100.0,100.0,100.0,100.0
75,98.9010989010989,100.0,100.0,100.0,100.0
76,98.9010989010989,100.0,100.0,100.0,100.0
77,98.9010989010989,100.0,100.0,100.0,100.0
78,98.9010989010989,100.0,100.0,100.0,100.0
79,98.9010989010989,100.0,100.0,100.0,100.0
80,98.9010989010989,100.0,100.0,100.0,100.0
81,98.9010989010989,100.0,100.0,100.0,100.0
82,98.9010989010989,100.0,100.0,100.0,100.0
83,98.9010989010989,100.0,100.0,100.0,100.0
84,98.9010989010989,100.0,100.0,100.0,100.0
85,98.9010989010989,100.0,100.0,100.0,100.0
86,98.9010989010989,100.0,100.0,100.0,100.0
87,98.9010989010989,100.0,100.0,100.0,100.0
88,98.9010989010989,100.0,100.0,100.0,100.0
89,98.9010989010989,100.0,100.0,100.0,100.0
90,98.9010989010989,100.0,100.0,100.0,100.0
91,98.9010989010989,100.0,100.0,100.0,100.0
